pH,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.12,278.93,47636.87,2.31,155.87,874.54,7.47,104.12,1.79,0
6.82,162.44,2968.08,13.83,245.6,502.79,18.79,61.38,3.16,0
6.78,200.97,7920.51,11.36,349.05,925.32,11.3,101.85,1.73,1
7.25,91.13,27110.27,10.98,385.18,521.08,2.26,29.54,2.75,1
7.65,173.75,29001.73,10.64,290.28,347.54,7.61,27.51,4.2,0
7.69,263.12,32434.93,3.01,206.17,227.65,5.17,82.32,2.85,1
6.53,257.24,1339.97,3.17,281.0,103.37,25.6,105.72,1.59,0
6.87,129.35,48038.16,10.32,193.6,578.94,9.24,108.17,3.9,1
7.23,129.74,2707.11,3.3,372.95,196.44,9.97,80.81,1.75,0
6.8,259.81,7581.57,6.58,361.12,452.55,28.88,67.8,3.95,1
8.29,284.69,1193.72,11.73,267.47,630.34,12.61,46.45,2.92,1
7.39,100.98,28559.49,11.76,197.44,348.12,2.27,117.8,2.81,1
7.59,179.01,46647.21,6.8,188.02,257.7,9.95,45.17,4.41,0
7.53,154.24,33464.38,11.88,110.03,797.25,5.34,91.86,3.83,1
7.94,271.55,41221.54,12.58,344.75,952.11,4.88,68.52,1.13,0
7.14,98.38,1157.42,9.82,235.11,190.4,4.17,76.94,2.18,1
5.96,126.45,27329.76,3.43,197.54,240.03,18.61,53.28,4.48,0
7.32,245.54,23248.37,4.11,241.33,964.01,7.3,116.13,1.07,0
6.48,91.28,25198.91,4.72,345.62,134.01,12.11,72.89,3.18,0
6.58,188.36,4074.55,1.75,137.38,979.87,26.14,113.16,3.91,1
7.47,177.26,34379.55,4.1,357.3,104.18,13.88,10.84,3.49,1
7.99,153.57,25409.41,3.14,369.25,886.3,27.64,72.99,4.04,0
7.02,166.81,38374.87,6.83,384.01,376.59,15.94,88.89,3.9,0
7.25,196.59,24521.89,13.63,219.25,944.73,13.17,91.96,3.77,0
8.36,115.5,7894.39,1.57,165.14,385.25,23.01,109.55,4.29,1
7.19,205.84,32588.72,10.8,212.09,688.88,4.05,10.48,3.58,1
9.08,257.2,9033.12,10.31,199.87,172.03,4.51,10.04,2.61,1
7.45,247.24,43683.53,1.44,152.85,318.1,20.26,61.95,2.89,1
5.59,113.86,30849.25,13.84,282.18,796.31,15.63,13.22,3.87,1
7.6,112.83,8281.59,8.53,242.99,575.82,24.13,117.2,4.51,0
7.3,139.0,48135.73,5.46,359.71,935.17,27.66,34.43,2.09,0
8.03,159.44,26159.09,11.35,109.63,485.88,12.87,61.99,2.37,0
7.54,169.86,4108.47,3.86,293.16,882.83,18.7,16.73,4.72,0
6.89,229.53,31528.23,10.4,328.88,504.06,16.02,67.43,3.31,1
6.02,92.47,13033.35,0.6,327.85,981.32,29.49,51.8,1.72,1
6.83,87.63,40282.83,12.59,365.82,963.85,25.27,14.91,3.65,0
6.32,166.22,40982.19,6.72,318.71,396.22,27.53,46.86,4.96,1
6.54,233.38,48957.89,9.55,378.34,897.33,9.12,53.06,4.29,0
7.47,122.56,25342.54,3.32,199.8,862.85,23.63,118.89,3.98,1
8.34,221.13,23020.37,10.16,250.96,289.61,9.43,32.87,1.83,1
7.32,137.16,37797.04,11.58,104.22,661.86,7.84,69.93,4.5,0
6.04,274.94,7057.3,7.1,102.09,165.41,28.44,118.6,3.1,0
7.36,277.05,27572.32,9.27,172.04,853.04,2.54,97.12,4.56,0
7.96,145.4,27539.26,6.84,130.24,257.09,29.03,119.27,2.32,1
6.51,130.6,4928.92,13.41,178.06,163.73,6.18,116.51,1.25,1
6.89,170.49,21190.21,7.47,153.11,460.2,24.94,63.85,2.9,1
7.01,132.92,42737.6,12.63,108.56,619.23,9.73,86.6,2.08,0
6.37,227.92,42879.6,12.02,372.79,869.43,11.82,22.15,3.86,0
7.52,261.73,5412.26,6.16,102.47,976.82,8.07,58.53,4.83,0
6.9,228.08,4990.68,3.45,320.82,495.54,18.39,98.99,3.76,1
7.34,261.36,13503.43,6.09,145.64,154.4,11.75,65.59,4.55,1
6.29,167.34,43800.92,12.39,373.67,774.2,20.41,87.3,2.81,0
6.65,114.39,6880.68,3.41,367.84,608.66,2.44,92.03,4.09,0
7.58,242.35,36139.84,7.87,296.17,503.1,3.8,37.88,4.37,0
6.7,159.3,5507.7,12.09,301.67,378.34,4.79,106.33,3.84,1
8.38,227.68,31345.32,5.3,101.6,552.16,13.73,60.58,3.03,1
6.68,139.54,18125.33,9.63,395.46,404.81,24.81,33.12,3.5,0
7.18,97.87,39551.24,3.68,363.35,781.31,26.87,105.2,3.8,0
7.75,298.37,12067.68,1.64,368.53,589.5,8.85,55.96,2.01,0
5.87,114.36,32140.49,11.92,297.77,889.16,18.08,92.53,4.24,1
5.59,297.45,12166.29,1.48,203.44,589.19,23.51,70.28,4.8,1
5.78,295.0,35826.18,4.07,368.09,314.44,10.09,52.01,2.86,1
8.01,254.64,43747.06,12.83,187.46,865.98,13.45,99.09,3.8,0
6.56,225.07,6776.69,5.2,268.81,601.5,16.67,74.29,3.95,0
9.05,207.12,43396.49,14.6,129.92,286.16,5.78,52.96,3.65,0
6.55,270.54,29881.98,14.7,376.59,661.16,2.73,22.06,3.19,0
7.15,143.68,6791.97,4.02,142.23,421.95,6.28,108.5,4.53,0
8.23,182.89,21663.32,0.61,167.47,859.97,19.55,13.9,2.8,0
8.6,216.27,8462.58,10.58,267.44,507.97,4.06,104.95,1.24,0
8.65,170.46,35167.22,6.76,329.23,753.8,7.31,49.6,4.38,0
7.97,174.05,38063.97,1.51,285.81,185.98,11.46,80.33,3.7,0
7.82,152.66,5736.93,10.61,169.64,456.42,4.18,111.44,4.4,0
7.47,204.13,25553.92,0.47,100.28,984.92,7.37,26.69,1.55,0
7.62,267.13,40823.94,13.05,327.15,827.61,27.52,72.36,1.12,1
6.56,124.34,46840.07,2.08,395.56,243.95,2.54,94.09,4.74,0
6.35,285.58,25919.13,1.91,342.97,349.99,20.3,93.33,1.59,0
7.0,231.6,47538.82,2.64,238.06,396.83,12.76,67.82,4.24,1
6.86,261.12,27016.6,14.4,371.13,685.33,20.83,78.72,4.29,0
6.64,202.36,20012.43,10.4,222.95,781.3,18.48,93.33,3.83,1
7.56,251.49,42486.05,12.02,257.48,774.57,8.26,102.51,1.53,1
7.76,83.56,24902.64,5.96,243.14,558.89,25.72,93.8,3.67,0
7.07,260.04,23859.17,5.04,234.29,829.74,15.77,48.94,4.56,0
8.18,88.83,24770.47,3.52,332.56,493.37,25.03,119.64,2.7,1
6.09,275.78,42415.86,7.21,258.03,211.49,13.37,57.8,2.65,0
6.85,298.23,41681.11,8.28,195.02,608.0,29.57,12.69,2.77,0
6.43,144.69,20474.24,9.48,177.45,957.07,23.57,49.89,1.33,0
5.51,126.27,16998.34,3.86,111.32,813.69,29.05,24.06,4.57,1
6.93,248.38,24850.44,14.23,274.96,620.83,16.4,23.36,4.48,1
6.9,135.67,28852.24,2.55,168.99,682.13,15.26,40.97,4.99,0
8.21,270.42,12297.69,14.48,144.44,937.51,23.15,15.87,3.34,0
7.5,102.63,39800.78,0.22,296.15,485.51,26.65,85.74,4.0,1
6.18,107.71,24580.9,7.22,304.36,398.25,29.0,18.14,1.81,1
8.48,295.41,17035.25,5.0,325.65,979.52,11.09,32.36,3.67,0
7.98,228.24,5787.64,6.74,251.07,877.1,24.36,20.22,3.6,0
7.47,266.32,12322.84,8.56,368.22,390.74,7.9,16.95,4.6,0
6.82,151.35,47489.42,6.53,380.9,517.4,17.28,39.45,4.32,1
6.23,228.83,15602.43,6.22,342.21,473.57,7.04,72.91,4.75,1
6.7,210.73,8858.53,10.99,290.68,234.19,11.73,116.12,4.48,0
7.87,212.69,23303.3,10.29,191.12,962.04,28.08,106.31,4.47,1
8.51,230.16,15700.84,12.5,394.88,463.88,6.09,106.35,1.25,0
8.23,206.58,2240.38,3.75,182.24,887.8,19.71,29.37,4.38,0
6.61,174.39,16495.69,9.14,160.8,270.42,18.6,39.14,3.43,0
6.1,140.7,27433.38,8.78,232.65,593.08,5.38,18.4,2.52,0
7.11,249.09,27809.76,5.55,117.05,121.57,11.13,95.63,1.23,0
5.59,129.78,18149.67,7.29,393.55,787.8,17.76,17.68,3.71,1
7.26,232.32,22641.49,4.71,276.53,622.82,7.24,71.24,2.31,1
6.88,131.33,48293.14,2.13,267.09,663.03,24.42,37.27,2.87,0
6.63,217.57,19178.75,3.21,296.74,146.55,29.22,36.78,3.73,1
5.72,244.36,13282.23,1.58,249.11,289.93,8.01,118.98,4.65,0
7.41,128.12,12551.62,10.25,109.62,166.9,7.23,93.25,4.3,1
6.57,93.19,23159.35,9.91,283.69,360.02,14.74,102.06,2.8,1
6.06,108.81,38096.25,14.26,314.85,664.7,22.94,72.92,2.55,1
4.7,213.32,10696.42,10.95,225.02,609.57,9.88,105.81,1.96,1
6.98,266.88,35610.16,0.78,327.19,650.93,2.56,81.0,2.49,0
8.42,89.9,1546.92,13.26,168.1,594.33,17.15,114.08,1.44,1
8.33,241.51,21237.18,12.94,166.38,345.73,28.78,40.95,4.88,1
6.63,155.09,38905.32,6.65,148.43,320.06,12.96,75.49,3.3,1
6.52,185.28,17267.28,8.79,211.6,223.35,13.76,85.91,1.51,1
7.38,284.35,28404.99,14.64,354.1,864.16,29.13,53.22,2.41,1
6.2,153.03,10646.47,7.98,348.37,654.83,21.45,106.77,3.19,1
7.24,182.37,37228.77,13.58,214.85,267.86,22.14,117.78,3.13,1
7.61,83.01,3087.82,1.25,276.74,259.49,17.76,64.31,1.14,1
7.98,97.95,42700.86,2.87,316.24,885.73,29.29,52.97,4.8,0
6.92,136.89,10310.72,6.61,172.36,768.46,21.29,61.91,2.1,0
6.84,86.13,43782.7,8.77,150.44,693.46,27.06,103.8,1.06,0
6.3,218.9,17950.2,12.24,391.63,466.18,21.58,81.0,1.31,1
6.34,173.81,36272.84,14.82,285.27,335.78,22.58,14.92,3.32,0
6.82,200.59,16301.65,5.83,394.42,981.51,10.13,69.64,1.55,0
7.29,118.42,45342.63,0.71,201.33,817.52,10.5,11.9,1.17,0
7.73,145.11,6768.54,12.02,310.91,371.6,23.92,95.64,2.52,1
6.36,226.04,9336.73,9.07,166.78,862.81,10.31,46.11,3.49,0
8.19,292.37,24904.99,2.98,178.36,783.04,17.76,61.92,1.45,0
6.78,91.09,4555.95,7.42,253.57,367.37,8.98,97.85,2.25,0
6.98,275.88,10201.02,11.13,195.89,483.9,24.88,15.11,2.67,0
6.4,206.91,47216.44,11.56,150.29,267.36,5.09,27.44,1.64,0
5.06,204.06,48836.24,7.49,178.86,199.95,25.22,53.78,3.02,0
7.71,190.06,19124.84,4.58,110.72,750.49,18.88,35.29,1.34,0
7.59,95.27,46202.66,14.61,311.33,340.76,7.23,47.17,1.19,1
6.77,99.77,27468.82,9.95,247.63,838.05,17.18,119.8,3.08,0
7.05,212.2,13852.25,6.12,128.27,996.05,9.91,100.8,1.99,0
7.41,155.01,35268.74,4.21,151.51,168.96,11.06,107.23,1.38,1
5.75,281.8,33115.64,10.97,130.76,525.73,11.84,113.08,2.7,1
6.58,169.45,49461.7,3.63,283.78,821.86,3.77,47.5,4.66,1
7.64,111.52,13619.84,2.58,128.26,810.06,29.61,42.68,3.9,1
6.0,237.24,33766.95,7.95,326.28,784.0,2.88,35.75,4.26,1
7.23,144.54,3075.18,4.35,106.15,414.1,20.55,101.31,4.49,0
5.91,195.6,6125.48,9.43,174.81,508.47,12.39,84.75,4.89,0
7.37,233.52,693.96,1.77,367.2,635.47,20.09,35.98,4.05,0
6.97,278.06,49973.3,9.82,315.56,976.55,11.97,51.47,3.43,1
5.71,254.28,40212.55,4.25,121.89,394.79,20.87,65.74,2.46,0
7.93,228.8,39442.79,0.0,346.34,930.83,22.42,68.1,1.73,0
6.41,229.52,25731.44,1.9,247.91,342.42,21.34,107.76,3.75,1
6.35,288.1,15353.32,14.0,354.03,990.17,5.19,51.86,4.98,1
7.16,145.08,7987.58,13.01,280.22,703.24,20.39,109.94,2.87,0
7.92,80.24,14591.4,3.5,304.55,517.16,9.84,58.55,3.89,1
6.19,139.83,19110.58,11.68,398.05,652.05,2.81,92.1,2.98,0
7.05,127.94,37937.35,9.13,169.7,345.28,13.62,112.33,2.73,1
7.34,225.6,27213.26,14.56,287.18,346.76,14.14,109.83,2.64,0
7.55,219.42,4335.44,5.6,238.1,202.2,15.08,16.26,3.02,0
7.14,210.56,1392.44,10.22,111.84,202.65,21.74,32.63,2.47,0
6.71,83.57,5565.44,0.95,104.34,412.9,10.65,62.46,4.0,1
6.34,240.33,20819.69,5.94,135.77,786.57,10.83,57.47,4.5,1
7.07,151.18,46693.05,14.46,294.73,647.17,3.7,80.5,4.53,1
6.14,226.31,32051.42,8.08,270.15,192.33,21.23,113.92,1.91,1
4.66,202.45,40190.38,4.32,266.03,867.01,17.9,22.36,4.58,0
7.35,155.4,23585.54,1.8,109.56,641.23,11.78,59.7,2.37,0
7.72,109.61,18402.47,10.55,240.79,964.77,21.75,31.17,2.24,0
5.11,100.77,5865.82,9.67,377.39,703.17,17.05,108.35,3.91,0
6.19,262.93,43858.68,5.61,219.28,257.66,15.14,116.1,2.22,1
7.5,282.05,39266.42,14.26,287.48,526.41,16.32,62.66,1.21,1
8.65,222.95,8821.85,0.33,333.95,683.65,19.82,21.44,2.49,1
7.02,102.76,25856.9,4.56,335.18,125.44,20.48,96.38,3.89,1
6.42,168.45,24625.05,13.82,255.78,113.42,10.09,86.69,2.31,0
6.85,240.37,31442.03,4.81,357.39,216.46,5.94,49.01,3.52,1
8.1,251.56,47336.25,3.78,217.41,326.5,6.39,107.61,3.64,1
6.48,106.01,29198.69,8.01,366.61,486.59,19.9,117.34,3.93,1
6.36,80.01,27240.75,12.36,172.07,538.7,26.44,71.36,4.59,0
6.61,236.67,2990.99,1.55,184.06,224.22,13.47,72.23,2.73,0
6.24,158.45,3613.92,14.15,115.94,706.05,6.75,42.73,1.67,0
7.1,135.99,9773.67,11.93,338.67,636.52,23.18,74.3,2.28,1
8.3,82.84,2107.3,2.72,225.12,365.02,25.31,58.36,2.73,0
7.26,198.87,37295.97,10.68,168.73,112.29,26.66,43.24,3.86,0
6.8,267.25,36304.85,5.77,169.54,169.88,18.99,17.39,1.05,0
6.77,290.68,7234.78,6.03,370.42,452.53,26.1,37.8,2.26,0
5.75,204.46,41885.91,11.75,350.17,238.58,2.43,31.76,4.12,0
7.71,193.18,8161.91,14.44,266.06,439.14,5.0,69.62,3.68,0
6.94,98.71,15408.19,1.9,284.83,665.36,4.59,76.18,3.93,1
6.86,200.75,12824.36,6.31,242.3,592.51,21.95,76.94,4.25,1
9.55,163.6,18929.2,7.21,217.5,308.06,3.95,52.7,4.13,0
7.24,213.57,13105.86,5.64,374.64,409.44,15.9,56.34,3.73,1
6.4,165.52,24703.07,5.45,137.68,652.63,15.24,101.77,2.76,0
6.66,132.87,20666.69,0.78,225.53,874.77,10.7,62.39,4.93,1
7.92,100.89,49335.19,10.28,203.37,777.89,26.37,118.66,3.28,0
7.09,149.28,3268.35,6.54,249.45,598.06,6.77,58.36,1.81,1
5.85,101.26,7537.98,2.92,237.29,426.06,11.87,81.45,2.17,0
7.74,118.92,3114.88,12.24,255.67,428.55,23.68,15.54,3.77,0
6.47,297.21,31479.14,12.04,141.98,891.48,2.85,81.87,4.7,1
8.5,177.7,3198.21,7.3,253.94,135.32,20.84,103.66,1.71,0
7.86,197.01,41903.77,4.48,172.73,989.18,24.86,113.67,1.33,1
6.64,272.2,25840.96,9.57,155.3,697.94,28.1,119.71,4.53,0
8.02,299.03,26586.88,4.32,119.45,713.02,26.54,41.04,4.66,0
7.05,208.2,28298.93,3.54,328.8,134.2,10.94,73.29,2.11,0
7.68,258.74,8955.28,10.96,228.23,644.98,18.42,59.58,2.51,0
7.39,151.93,10285.67,0.6,287.99,536.3,4.16,72.02,3.64,1
6.32,147.26,16281.46,1.42,318.28,195.2,9.22,27.32,2.32,1
6.49,168.59,29878.07,0.1,303.79,350.13,4.64,104.18,4.51,1
7.82,227.95,10900.83,2.29,241.15,901.28,10.83,110.05,1.43,1
6.73,230.08,6258.42,1.03,216.37,594.99,26.51,59.46,1.15,1
6.68,149.35,48520.79,14.94,212.79,472.07,11.72,40.85,1.83,0
6.24,109.31,1588.1,4.33,292.01,165.41,17.73,25.49,2.14,0
7.34,219.13,40233.52,2.24,248.44,742.71,14.13,85.21,1.45,1
8.65,108.23,39507.74,3.61,354.74,732.57,14.85,44.35,1.26,0
6.15,207.27,15212.1,14.04,362.41,652.64,29.15,110.05,4.02,1
7.02,232.55,7213.52,7.8,151.17,559.24,10.29,83.81,1.66,0
8.13,234.13,7708.62,5.47,140.87,490.41,19.57,81.03,4.66,1
6.94,245.76,35022.87,13.1,289.12,633.94,13.76,71.53,2.47,0
7.36,272.03,32318.93,5.92,190.37,310.06,3.71,15.04,3.68,0
6.15,189.99,39245.91,5.03,105.57,947.13,15.7,112.51,1.9,1
7.34,240.65,46905.32,3.11,366.59,629.92,24.77,79.07,1.96,0
6.85,216.22,34750.4,5.67,168.07,380.07,4.77,119.35,3.3,1
7.79,121.06,8214.65,4.75,378.78,504.71,3.95,69.11,3.24,0
7.95,85.65,12550.41,10.16,315.23,825.12,6.3,88.11,4.07,1
9.07,142.6,42188.59,4.34,328.8,245.45,23.4,16.18,4.03,0
7.46,177.47,10860.65,8.66,160.44,363.55,22.27,79.49,3.68,1
7.26,215.76,4089.85,0.99,170.26,711.56,17.82,94.11,2.8,0
7.16,266.99,35312.36,2.87,256.38,383.94,15.11,95.64,4.56,0
6.72,123.17,20425.05,6.11,151.63,813.25,26.87,94.71,3.49,1
7.27,107.62,46041.98,14.05,191.63,217.41,23.47,34.89,4.96,1
6.76,291.97,32687.63,5.66,196.44,786.42,24.73,117.29,4.28,1
7.13,103.77,4975.74,9.96,147.89,161.52,24.77,119.47,1.18,1
8.05,185.27,47418.9,3.83,161.55,111.33,20.0,18.32,2.28,0
6.19,208.82,13298.58,1.91,336.57,908.4,14.82,113.01,3.29,0
7.91,199.1,17192.02,0.88,150.16,623.21,26.21,41.84,3.89,0
8.05,98.93,20411.89,4.58,108.54,416.64,27.93,85.82,3.2,0
6.91,92.55,3035.6,2.36,288.81,309.34,2.67,47.19,4.14,0
5.3,103.21,25077.51,2.61,392.79,655.2,3.44,116.45,2.13,1
6.51,208.83,6604.27,11.41,199.36,558.1,28.84,21.17,1.74,1
8.04,199.76,20348.03,0.24,135.6,992.44,9.76,64.75,1.22,1
6.98,131.42,17860.13,8.37,271.12,984.89,26.45,57.09,3.29,1
6.2,220.31,38755.58,5.69,371.91,671.52,12.89,45.86,3.75,1
6.6,260.41,40256.94,7.6,335.22,498.58,5.33,81.01,2.3,0
7.67,89.15,8093.94,8.44,286.75,542.03,4.25,24.42,3.45,0
7.44,189.59,18644.28,4.7,194.52,714.23,6.38,88.83,1.21,1
6.81,231.65,18980.98,4.43,262.56,191.42,9.0,117.87,1.4,1
6.71,135.51,7994.82,11.0,127.37,395.52,15.68,98.5,3.81,1
6.69,147.71,40023.45,13.07,303.68,167.75,21.64,104.6,2.47,0
6.26,215.0,35507.8,2.89,317.53,166.02,29.62,49.56,3.69,1
8.29,277.55,9923.9,1.46,389.51,276.26,14.36,45.74,4.33,1
6.74,258.18,18652.73,13.47,178.12,536.73,16.51,66.88,4.41,1
7.97,208.29,5737.35,5.25,105.54,806.3,16.61,15.03,1.69,0
8.22,240.65,31596.23,8.27,263.68,536.95,17.1,113.99,2.95,1
7.8,160.26,6507.91,5.39,312.04,401.93,16.5,25.82,3.94,0
6.65,221.01,49303.74,1.89,337.12,174.12,2.25,109.33,4.1,1
7.32,182.56,39143.76,8.84,158.12,595.27,2.05,19.19,4.14,1
6.98,121.79,19816.81,7.88,178.53,344.14,4.73,100.49,1.91,0
6.28,234.38,29138.91,3.04,253.78,653.44,4.84,26.72,1.77,0
7.26,202.42,45611.42,6.78,199.18,979.47,21.74,14.19,3.36,1
6.06,158.9,27927.91,11.95,358.15,200.18,7.74,89.14,3.96,1
7.95,280.49,9137.68,8.86,242.13,290.91,27.05,40.83,2.28,0
6.63,84.61,19245.82,1.45,339.87,525.79,28.0,88.59,1.42,0
7.16,149.47,42235.67,8.22,274.19,971.75,29.33,71.06,3.87,1
7.23,92.51,32388.54,10.54,331.93,794.63,28.29,21.97,2.2,0
6.79,248.64,32710.86,11.89,199.8,908.41,9.61,112.53,1.67,0
7.47,234.46,43407.66,9.44,349.42,400.34,16.27,59.75,1.59,1
6.62,152.9,44751.67,2.29,182.37,992.83,6.91,90.79,2.26,1
7.7,228.65,46029.73,10.65,263.83,192.55,24.57,65.11,3.37,1
5.92,167.11,5195.04,10.16,164.2,147.68,26.88,76.48,2.43,0
7.1,246.38,27434.24,0.37,242.66,870.04,25.84,43.31,1.08,1
8.55,179.92,37155.22,6.18,195.45,934.54,14.13,32.04,1.39,1
6.2,170.7,37967.88,4.99,180.01,181.53,23.24,69.68,2.16,0
6.46,285.64,30532.45,10.04,390.1,202.08,4.73,58.42,3.64,1
7.41,135.19,8755.97,3.24,148.02,129.86,3.13,52.91,1.39,0
7.14,106.5,39972.32,8.86,336.2,194.06,23.09,83.98,3.24,0
7.28,208.6,36145.51,13.7,395.25,288.48,13.91,85.96,1.48,1
7.39,293.25,4763.72,11.97,105.97,973.07,29.88,15.05,1.85,1
7.51,163.12,23458.59,13.82,309.71,701.07,4.72,47.26,1.69,0
7.89,93.65,9111.88,14.68,175.87,800.7,25.96,55.29,1.27,1
7.33,154.65,17205.11,0.16,112.15,798.53,15.44,20.66,3.69,0
6.81,191.3,1395.01,9.34,220.87,581.57,25.16,35.95,2.85,0
7.54,115.62,20316.33,6.19,380.57,817.74,24.88,15.68,4.32,1
8.52,224.78,27718.91,12.9,103.53,636.23,27.65,119.59,1.4,1
6.89,299.5,31169.34,3.78,276.37,383.09,10.34,91.02,1.58,0
6.22,179.38,33342.77,14.72,250.42,605.0,28.59,19.62,2.23,0
7.89,158.04,41896.42,9.21,362.02,580.16,6.25,12.23,4.06,1
6.9,168.15,11165.41,11.9,125.2,841.11,4.3,89.12,2.22,0
5.26,105.33,6463.85,1.28,304.46,983.55,14.09,58.31,2.63,0
7.68,274.32,42651.09,2.75,304.03,469.94,25.19,96.55,2.21,0
6.57,171.26,8252.33,11.38,300.72,787.05,15.26,111.58,1.32,1
6.93,165.2,48750.62,0.33,382.7,189.79,25.22,75.92,4.76,0
7.27,225.13,42205.64,12.25,346.93,799.15,22.43,30.58,3.19,0
7.15,177.25,25293.39,0.21,112.59,434.28,7.86,96.04,4.15,1
7.57,222.61,49080.36,9.86,241.32,135.45,28.57,115.14,3.63,0
6.65,93.52,5320.15,5.48,219.39,426.92,3.7,73.83,3.06,0
7.41,259.02,15501.76,9.17,193.04,649.58,27.15,85.02,1.36,1
6.79,286.91,32092.11,10.44,235.4,207.33,10.52,47.12,3.57,1
7.59,222.73,17825.34,5.14,215.26,931.63,16.0,51.97,1.62,1
7.49,290.0,46454.44,1.62,229.7,169.91,13.83,90.81,2.66,1
6.25,113.32,3748.49,1.04,393.78,937.01,6.81,112.05,3.52,1
7.87,185.03,27695.89,8.83,126.59,736.42,12.03,79.19,4.13,0
6.57,212.4,29747.88,7.81,376.67,396.74,7.4,96.88,3.74,0
7.65,207.98,32810.04,11.13,244.07,451.68,7.71,28.88,3.69,1
7.29,168.32,13155.48,7.65,287.12,766.73,7.24,33.32,1.6,0
8.47,154.38,18546.04,6.34,349.05,641.32,15.69,68.52,2.38,1
6.82,107.9,42262.19,5.97,208.14,704.48,24.34,29.42,1.17,0
6.72,166.18,10149.67,0.4,229.13,450.25,17.93,79.85,3.88,0
6.98,115.79,41429.96,5.03,222.86,539.03,27.01,42.08,4.81,0
6.76,241.56,28351.44,14.64,212.42,990.88,19.82,97.07,2.06,1
7.64,125.94,38228.28,13.1,377.66,292.53,21.3,98.89,1.35,1
5.71,92.88,35823.56,4.94,348.68,476.07,20.69,61.02,2.9,1
6.16,201.52,10771.82,8.82,132.7,362.64,14.58,29.89,4.43,0
6.15,210.95,28656.23,12.71,132.44,788.6,21.3,81.15,3.21,1
7.76,271.82,43452.3,6.62,228.36,787.61,3.95,119.21,1.19,0
8.37,206.94,21889.75,0.27,129.6,363.2,26.08,78.48,4.9,0
6.92,156.01,48346.24,1.12,285.73,173.25,23.78,13.94,4.31,1
6.86,256.66,22884.65,7.66,143.11,110.29,8.87,11.9,1.53,0
7.06,198.86,7567.89,14.54,256.71,484.71,23.5,45.24,4.69,0
7.93,97.44,19777.02,10.4,102.17,469.3,2.35,31.54,2.8,0
6.26,204.49,47609.27,1.06,194.98,989.55,8.08,99.44,2.49,1
7.19,279.76,16326.18,2.84,303.16,522.82,3.82,102.93,2.84,1
7.78,167.19,43470.86,11.57,245.21,330.78,23.85,38.45,4.34,1
7.4,145.19,44121.91,12.62,393.48,902.11,23.16,45.82,3.64,0
7.15,111.56,17834.23,9.27,362.23,541.96,24.78,35.99,1.24,0
7.8,113.32,4621.25,9.67,207.72,639.26,2.13,109.92,4.83,1
4.84,175.21,36365.62,0.43,113.65,186.1,16.03,65.29,1.59,0
7.54,211.05,15919.86,12.43,353.69,444.62,21.74,82.18,3.98,1
6.48,97.74,39254.72,11.82,373.37,949.8,6.35,55.7,3.54,1
5.54,286.71,22411.41,3.89,346.19,630.55,20.19,79.41,1.75,1
7.41,246.13,24520.7,10.63,138.38,410.05,4.36,52.44,1.68,1
8.1,209.06,39006.52,3.22,399.37,663.1,7.08,47.36,4.48,0
6.89,262.26,19426.98,0.6,177.58,919.37,15.32,79.79,2.68,0
7.76,97.64,22434.8,3.02,317.26,346.59,20.3,75.02,3.62,0
8.29,184.9,19121.43,2.68,372.41,554.61,6.08,42.29,3.02,1
8.05,218.62,18683.36,5.07,170.71,962.82,7.19,26.43,3.91,0
8.31,262.3,26534.36,6.28,372.48,255.16,7.72,50.54,2.92,1
7.59,252.36,40535.57,7.63,192.84,747.7,8.68,55.67,2.15,1
7.06,140.96,18407.53,7.15,392.92,653.03,8.34,79.16,2.45,1
5.72,286.99,26450.61,4.06,184.38,711.71,13.06,110.6,4.44,0
6.8,107.36,33701.0,0.44,386.03,416.1,20.31,13.98,2.87,1
6.33,272.53,13837.25,9.08,116.06,382.49,14.26,36.8,1.85,0
8.74,293.61,14237.38,5.94,312.78,715.79,23.73,31.31,4.74,0
6.86,118.97,46703.95,4.48,259.63,293.99,22.14,65.25,4.19,0
7.1,238.85,36314.96,13.0,243.36,477.69,5.54,57.27,1.22,0
7.44,88.86,29070.74,11.2,167.05,269.36,3.37,90.19,5.0,0
7.03,169.19,32562.14,12.87,311.68,107.47,26.58,36.67,3.78,0
8.36,193.58,1950.32,7.42,157.24,973.05,4.24,75.39,1.64,0
6.5,207.74,31096.1,1.96,265.85,488.53,6.15,107.22,1.95,0
7.16,285.91,25720.69,10.44,175.97,972.41,2.62,110.17,3.77,1
6.41,227.9,27514.61,3.09,386.69,226.29,19.59,115.47,4.12,1
5.94,185.88,18291.48,6.62,108.59,628.63,18.31,95.06,1.96,0
6.51,258.13,4532.96,0.98,159.92,280.88,29.63,109.66,2.03,0
6.97,289.12,10070.29,12.38,172.69,811.07,26.83,35.8,2.23,0
6.66,84.85,47561.86,1.89,224.22,805.33,13.5,31.73,3.39,0
6.45,296.15,20730.63,13.55,169.82,201.35,12.4,10.71,1.69,0
5.87,98.95,23600.82,12.96,247.4,920.86,10.31,87.75,1.42,1
6.93,259.17,3109.13,6.97,361.74,275.17,6.27,113.12,3.72,0
5.8,141.67,2359.53,11.17,313.62,651.68,5.87,30.56,4.12,0
7.61,109.08,36000.48,9.29,273.99,987.07,5.7,80.06,3.0,0
